dp1;dp2;dp3;dp4;dp5;dp6;dp7;dp8;dp9;dp10;dp11;dp12;dp13;dp14;dp15;dp16;dp17;dp18;dp19;dp20;dp21;dp22;dp23;dp24
-0.067627983;-0.021474211;-0.01300181;-0.026936487;0.017176228;0.017555706;0.078580156;0.058385392;0.058360247;0.038339003;-0.009261724;-0.009240357;-0.043454285;0.019978793;0.019695809;-0.013307155;-0.044793713;-0.022999187;0.024146738;0.028939634;0.080119805;-0.035058343;-0.070577856;-0.070777607
-0.062768919;-0.037941823;-0.012425753;-0.007724138;-0.002495494;0.027517284;0.082847896;0.064826508;0.059016393;0.030389877;-0.00117252;0.003300857;-0.029119931;0.003714223;0.002069604;-0.01867106;-0.010139841;-0.034751894;0.015988957;0.046915919;0.065610026;-0.038453544;-0.070879965;-0.069566241
-0.063801674;-0.030887012;-0.024014653;-0.016057586;0.019894999;0.026857413;0.073380372;0.063851453;0.069151023;0.017396907;-0.007372976;-0.000965717;-0.024449878;-0.001321004;0.006806455;-0.031111111;0.004504505;-0.031731537;0.013478486;0.021619786;0.072107081;-0.036278774;-0.062503482;-0.075550516
-0.052966641;-0.021414408;-0.019291737;-0.008481532;-0.008969848;0.030710435;0.024169987;0.023215096;0.038476047;0.035147255;-0.008852734;0.001320925;-0.040026929;-0.0020005;-0.017549397;-0.005235936;-0.006164911;0.000128824;0.014578005;0.061642572;0.066355086;-0.018032233;-0.054559262;-0.064724117
-0.054630422;-0.048658765;-0.018064516;-0.012520017;0.006570782;0.002180708;0.040549193;-0.005593623;0.030654515;0.03027056;0.012195922;-0.011536445;0.002239052;0.004855962;-0.004198373;-0.011637133;0.01360724;0.016913869;0.022830177;0.072786925;0.051627641;-0.013902904;-0.065652149;-0.070523622
-0.048502518;-0.025584594;-0.028977313;-0.009656266;0.009369369;0.030517095;0.096549897;0.094378235;0.058908847;0.050496514;-0.009108788;-0.010978096;-0.015360983;0.003197612;0.001594981;-0.015741286;-0.020389249;-0.01654912;0.006252093;0.051081829;0.047491224;-0.034781717;-0.055370748;-0.094302554
-0.048956262;-0.035651779;-0.025533053;-0.006520853;0.000272554;0.030855916;0.080639026;0.075637643;0.046896552;0.036517597;-0.00667501;-0.015714813;-0.020078381;0.013680185;0.003630927;-0.02002584;-0.018106996;-0.012256267;0.012256267;0.045666053;0.056243895;-0.042487999;-0.073232733;-0.076958955
-0.050351215;-0.018795057;-0.021011162;-0.009199387;-0.003891834;0.028497581;0.08735862;0.070248411;0.041427556;0.029230201;-0.003646783;-0.008491011;-0.013353116;-0.018411844;0.010593449;-0.013095947;-0.010183411;-0.034027311;0.010646732;0.076289554;0.035979704;-0.022400977;-0.074224382;-0.071572175
-0.054589963;-0.050177362;-0.012247071;-0.019065648;0.010862186;0.025070009;0.091731591;0.055600981;0.041620298;0.038175694;-0.009065036;-0.008507018;-0.024539214;-0.00252041;0.004488478;-0.017964402;-0.013434841;-0.011791383;0.007951835;0.078904467;0.021411947;-0.019323172;-0.070090178;-0.073927929
-0.076186902;-0.027155286;-0.023799865;0.001914137;-0.009745385;0.038685243;0.087188273;0.06049885;0.03817651;0.029740584;-0.012917115;0.000758109;-0.029329379;-0.000111489;0.006335093;-0.017095927;-0.025452263;-0.021972885;0.02934327;0.049577528;0.034029306;-0.02901965;-0.058376202;-0.070972744
-0.071076391;-0.017547385;-0.027119573;-0.016378526;0.007732865;0.017905476;0.028344748;0.031198578;0.031134363;0.014221557;0.006420546;-0.013630731;-0.007891276;-0.0168664;-0.01858784;-0.012454933;0.002503459;0.003809023;0.030975736;0.103867936;0.01816118;-0.033161807;-0.039969163;-0.057007717
-0.060862103;-0.038725796;-0.012390515;-0.017929439;0.00014589;0.018499783;0.037104708;0.001241123;0.023292243;0.025915343;-0.012807817;0.010443519;-0.006597176;-0.016281863;-0.006750371;0.004460364;0.0089951;-0.007108846;0.040746357;0.128091926;0.013212128;-0.039466911;-0.053684841;-0.067201222
-0.041266214;-0.013680647;-0.03209161;0.013273389;-0.002129019;0.032291885;0.088362919;0.089153582;0.047343267;0.028693628;-0.006640248;-0.020079232;-0.011911327;0.00795668;0.010729144;-0.02146277;-0.036132978;-0.009736873;0.012961463;0.082671958;0.036987013;-0.027507756;-0.062054054;-0.078135868
-0.076792985;-0.016153392;-0.014939309;-0.019678361;0.011989101;0.024744198;0.085978;0.083299448;0.041716719;0.01095803;-0.003391627;-0.008101482;-0.029542739;0.012489045;0.000108867;-0.009955692;-0.022459417;-0.022170428;0.016645764;0.093554645;0.026818367;-0.034880163;-0.066827568;-0.079501529
-0.054434364;-0.04568462;-0.012563486;-0.010274436;0.0070413;0.046137622;0.067239447;0.086776145;0.027236082;0.040128495;-0.001033058;-0.001344573;-0.02515196;0.008244372;0.010575363;-0.014054961;-0.028280664;-0.002066678;0.045229607;0.042973523;0.015235457;-0.033949076;-0.06784289;-0.074767409
-0.054639547;-0.040780254;-0.019783939;-0.009642692;0.004634841;0.033387463;0.087604618;0.074057375;0.058969355;0.028683971;0.001790688;0.003868856;-0.030150754;0.001529442;-0.000203791;-0.020071021;-0.016775005;-0.014912654;0.04079058;0.041170535;0.020162474;-0.041643998;-0.067892208;-0.07365058
-0.059814204;-0.038667422;-0.017359762;0.000391978;-0.000653381;0.027206499;0.087231583;0.083663781;0.039825566;0.034924331;0.001590615;-0.023720977;-0.028264906;0.000418454;-0.002932858;-0.026142402;-0.026070357;-0.012119864;0.038617663;0.065181175;0.02194076;-0.037792743;-0.050845677;-0.055730984
-0.088923278;-0.012914551;-0.023493361;-0.00713128;0.000260213;0.007516848;0.029011325;0.046910405;0.033651018;0.028853282;-0.005636979;-0.007489787;-0.016770044;-0.016702681;-0.001296482;-0.027014105;0.004111245;0.020305781;0.031310016;0.096006982;0.004777235;-0.037576525;-0.044649731;-0.074074074
-0.055527888;-0.041168398;-0.012622533;-0.014564759;0.002465078;0.018833412;0.026882076;0.010399064;0.009779951;0.031634003;0.002354545;-0.004341624;-0.020344091;0.011228159;-0.013768711;-0.006379992;0.008159102;0.011362202;0.050296763;0.104751131;0.012497997;-0.028314583;-0.054405743;-0.052544379
-0.040801141;-0.041876696;-0.012486716;-0.00549561;-0.003096184;0.036532098;0.100728305;0.091938558;0.044132292;0.029307731;-0.00629465;-0.005729507;-0.030394515;0.000207814;0.002179441;-0.017147637;-0.019272747;-0.019761129;0.040294418;0.072186405;0.017580496;-0.034077556;-0.060556297;-0.088532744
-0.048809383;-0.029950083;-0.017035775;-0.005743825;0.002046036;0.029824451;0.076212058;0.080599813;0.047392384;0.022092268;-0.000989218;-0.026372524;-0.023127923;0.002285239;0.001762297;-0.015236903;-0.023083879;-0.015399631;0.043303929;0.06881916;0.027270537;-0.034327709;-0.056033175;-0.079974027
-0.069399895;-0.021371436;-0.025629806;0.000633032;0.008946009;0.029171817;0.072334429;0.077769306;0.041478439;0.026989482;-0.009739781;-0.014639247;-0.023651221;-0.005665722;0.006487154;-0.024729842;-0.021695204;-0.003446419;0.028396703;0.075673494;0.019352044;-0.027354889;-0.065273491;-0.07016784
-0.0593945;-0.039963559;-0.016369884;-0.014339192;0.019616529;0.019607843;0.095828702;0.070451363;0.042072022;0.027162681;-0.013981912;-0.010193478;-0.024671467;0.002545695;-0.006529946;-0.01568142;-0.016776764;-0.012877135;0.0466576;0.062010896;0.011368522;-0.043780032;-0.056641323;-0.075988008
-0.053047929;-0.032177767;-0.016674963;-0.006546645;0.005667863;0.036377089;0.070794393;0.085641773;0.040882577;0.012448133;-0.000392812;-0.016039604;-0.040010181;0.008997363;-0.002680412;-0.014033993;-0.025660057;-0.008413332;0.058056374;0.05041347;0.002911208;-0.031996062;-0.04574528;-0.08221568
-0.048331683;-0.03521982;-0.032156764;0.005601528;-0.005218609;0.016076967;0.041443768;0.038520619;0.03932265;0.017128018;0.001204489;-0.018332413;-0.010194365;-0.02855185;-0.000579475;-0.014361609;0.00410774;0.012338494;0.081136578;0.046060859;-0.01271143;-0.033567607;-0.042826786;-0.076900838
-0.045636263;-0.031194068;-0.019010161;-0.015876192;0.005498558;0.001069376;0.039421125;0.016305732;0.014426394;0.021682888;0.02217669;-0.013682189;0.004701911;0.000841599;-0.001202501;-0.008094231;0.012056909;0.027073358;0.067403066;0.05234935;-0.001657001;-0.026465028;-0.062901367;-0.065671642
-0.03710781;-0.019405162;-0.022404973;-0.00881405;0.021049879;0.026554321;0.081807746;0.108683719;0.034585081;0.029433626;0.00195141;-0.017105781;-0.009965122;-0.014221595;0.007589941;-0.007386795;-0.016693123;-0.011842925;0.060894676;0.03696376;-0.004558837;-0.025157839;-0.061893021;-0.068972927
-0.068116442;-0.045191546;-0.015953772;0.002276752;-0.001770359;0.036286815;0.07585721;0.101487408;0.035637203;0.034315626;-0.004106384;-0.014652015;-0.021792481;0.003863107;0.017832647;-0.013787708;-0.020089508;-0.014775832;0.039282323;0.043067479;0.01111163;-0.041903678;-0.068192059;-0.073405342
-0.049154092;-0.04775618;-0.002954573;-0.01016109;0.015080346;0.029374433;0.06701209;0.098103613;0.049635612;0.02533327;-0.01624634;0.000571211;-0.010428127;-0.003661239;0.010370655;-0.007575394;-0.01142304;-0.000292127;0.037743061;0.019778077;-0.005254667;-0.027263784;-0.056049214;-0.090188461
-0.040953717;-0.046053788;-0.010247755;-0.01231482;0.010616877;0.024223528;0.079417454;0.100010396;0.042066492;0.020854861;-0.010655201;-0.002257761;-0.019879203;-0.005587669;0.010284012;-0.003928144;-0.024684159;-0.004042396;0.057104468;0.031229907;-0.014575931;-0.027348837;-0.058735013;-0.073306029
-0.044899307;-0.051382715;-0.004275534;-0.001548449;-0.004300561;0.037935287;0.07007007;0.092446449;0.03654549;0.015928043;-0.001116071;-0.008128942;-0.026040677;-0.003665831;0.002798823;-0.018578863;-0.024347826;-0.0046385;0.061520376;0.034923896;-0.001101928;-0.0327777;-0.040685847;-0.06852117
-0.046708209;-0.029272686;-0.026746946;0.005500614;-0.020873872;0.010432721;0.051476502;0.05660172;0.020119459;0.025907532;-0.017026049;0.002875039;-0.022919367;-0.014051027;-0.021073003;-0.016543413;0.000773011;0.018808092;0.071350222;0.041195357;-0.016690254;-0.023602051;-0.046823432;-0.061839956
-0.063282337;-0.025945684;-0.011116601;-0.014386689;-0.002144434;0.014790674;0.020808964;0.024911246;0.01299008;0.027768136;0.008861622;0.00665126;-0.006198929;-0.012743202;0.003885714;-0.001255493;0.01967658;0.030653876;0.077260388;0.020101503;-0.013888889;-0.033622835;-0.056736082;-0.048152296
-0.035501577;-0.031519836;-0.007760054;-0.006201935;0.008055022;0.032301154;0.093849658;0.100237677;0.044641139;0.028479985;-0.007344166;-0.010652587;-0.005977956;-0.001031073;-0.002911482;-0.010494965;-0.001521925;-0.013802358;0.026288218;0.025248306;-0.001100615;-0.033971069;-0.058432675;-0.068068276
-0.047542882;-0.024129453;-0.025438134;0.006863093;0;0.024921393;0.073778664;0.096593798;0.039271621;0.034010176;-0.012334482;-0.001187052;-0.015375409;0.005274603;0.005338733;-0.00496963;-0.021635736;0.001036514;0.04041709;0.004692294;-0.012136582;-0.025844563;-0.053083753;-0.058877271
-0.057788539;-0.052191711;-0.012098432;-0.008664174;0.026117647;0.014640613;0.073314591;0.103755987;0.043510878;0.018999136;-0.003427747;-0.001084893;-0.010456922;-0.004856371;0.015222643;-0.011555434;-0.015493867;0.000929023;0.052093696;-0.00035264;-0.001676742;-0.032948781;-0.057663411;-0.065205452
-0.059086079;-0.022703361;-0.01934061;-0.005956472;-0.005992164;0.032294746;0.086202281;0.084459958;0.030288953;0.022711849;-0.005562534;0.00323363;-0.02846878;0.015654323;0.006609026;-0.003525424;-0.011383817;0.005389358;0.039471334;-0.004124435;-0.009009805;-0.041019604;-0.046252069;-0.072647
-0.043295569;-0.023097228;-0.027523971;0.002056673;-0.008252149;0.031713671;0.069626043;0.109133812;0.03201688;0.017542289;0.004072959;-0.001414802;-0.012375907;-0.013166201;0.001632653;-0.012769062;-0.019277108;0.000561325;0.058030241;0.005544554;-0.00952381;-0.025757236;-0.037512157;-0.066517117
-0.056964981;-0.042650668;-0.014369106;-0.003057585;-0.005344857;0.016958734;0.039775849;0.065847051;0.024607721;0.015720353;0.010983717;9.58176e-05;-0.023949193;-0.018021586;-0.02437421;-0.015892673;0.015380645;0.0100902;0.076746794;0.008602955;-0.011047655;-0.036231189;-0.025506673;-0.065997724
-0.050112397;-0.033855656;-0.022233986;-0.008122312;0.001797376;0.013555291;0.03058673;0.008894971;0.031181894;0.005596708;0.017894908;-0.000860308;-0.012885063;-0.010186757;0.00833242;-0.001748443;0.035347838;0.088684861;0.027347658;-0.027154495;-0.020787586;-0.03983102;-0.044267282;-0.059996685
-0.024093608;-0.028402367;-0.012441867;-0.004141291;0.011166404;0.038589015;0.074786205;0.065659197;0.051322387;0.028256863;0.010659499;-0.013178654;-0.032758866;0.018838154;0.00037886;-0.004746084;0.005881795;0.051693158;0.01736343;-0.030653401;0.002727025;-0.045207705;-0.069989187;-0.066954416
-0.035472786;-0.025024282;-0.006384584;-0.00548841;0.016720855;0.021867882;0.0717971;0.057340734;0.034732694;0.029861994;-0.016942013;-0.008246836;-0.006876791;-0.001822629;0.008413806;-0.008701889;0.008797093;0.060650819;0.021888431;-0.03007385;-0.004980756;-0.030695488;-0.05997493;-0.065284336
-0.054165986;-0.016717497;-0.018624971;-0.014612192;0.02247191;0.021978022;0.077522737;0.04990091;0.039749259;0.036945237;-0.010802825;-0.003813421;-0.021570197;0.000285619;0.016333853;0.001964728;-0.012698114;0.075949367;0.004988404;-0.025909714;-0.009089682;-0.033926355;-0.04915912;-0.059796631
-0.05795235;-0.026654721;-0.014059553;-0.000575738;0.002875381;0.028417775;0.083850267;0.050040032;0.03708495;0.026183844;0.000732936;-0.001649863;-0.038141535;0.001238154;-0.010044483;-0.005398631;0.009332756;0.069067542;-0.00753566;-0.032858908;-0.003168981;-0.034374703;-0.053673297;-0.058335956
-0.043732744;-0.031305544;-0.013015184;-0.001417267;-0.007354686;0.018753317;0.025380711;0.013690106;0.022334574;0.029449978;0.007653061;-0.007759766;-0.011699673;-0.005738726;-0.006099553;0.005339145;0.033340457;0.085521682;-0.012720299;-0.000390969;-0.020144169;-0.011033099;-0.059296952;-0.049122807
-0.045527708;-0.015531448;-0.023574926;-0.003185884;-0.001105176;0.019346596;0.050281955;-0.003213958;0.035016379;0.006969412;0.002092396;0.004938272;-0.021912351;-0.008766015;-0.00339213;0.016066513;0.039764038;0.092942498;0.010871675;-0.021171764;-0.009909821;-0.026335705;-0.031574574;-0.061792863
-0.044174172;-0.026872771;-0.011881668;-0.013506876;-0.008317299;0.015952513;0.035075032;0.009666392;0.015597719;0.025766731;0.004156136;-0.012293464;-0.007861008;-0.004585578;-0.005299539;0.015814806;0.056568335;0.088224721;0.006959761;-0.014661747;-0.016289412;-0.020459056;-0.041784777;-0.071984004
-0.004388498;-0.037976176;-0.023844282;-0.002465483;0.005906965;0.037326911;0.079891058;0.056724805;0.042089326;0.025086632;-0.004153987;0.005598996;-0.016793671;0.007412465;0.006006588;0.000193162;0.02855783;0.058756547;-0.002924624;-0.025164015;-0.010705952;-0.017071813;-0.067824488;-0.060249665
-0.053853296;-0.022132683;-0.008992391;-0.002086715;-0.002672709;0.025389167;0.075957656;0.071671144;0.047204969;0.026983469;0.002631698;-0.017000274;-0.010564359;0.016263168;0.021848511;-0.016;0.013036393;0.021356113;-0.002644803;-0.025207831;0.008563573;-0.040382766;-0.060267642;-0.063709925
-0.043565213;-0.03496936;0.001029454;-0.012423789;0.009332335;0.012648852;0.072885979;0.072051959;0.050136084;0.025022999;-0.001181872;0.002725291;-0.017478838;0.002213205;0.023936291;-0.000539763;0.004578713;0.030172034;-0.002697881;-0.028818953;0.008662648;-0.026580168;-0.058361919;-0.08549942
-0.041879744;-0.015179214;-0.024981631;-0.007237636;0.012603116;0.024516419;0.072900498;0.0636;0.04379562;0.020747269;-0.002729506;-0.004748858;-0.018757219;0.009653764;0.023733455;0.00378174;0.004215058;0.041453048;-0.001804666;-0.034918829;-0.001872242;-0.026584682;-0.059742343;-0.062192798
-0.054123026;-0.015751501;-0.020752706;0.003281842;-0.009763851;0.04265297;0.064126984;0.063632303;0.042653359;0.024315833;0.001977528;0.0009873;-0.014366388;0.010141253;0.00153036;0.006813088;-0.002325581;0.038812785;-0.013616062;-0.030856535;0.006642133;-0.03968797;-0.045214411;-0.056788021
-0.059988321;-0.02718145;-0.033390509;-0.00548073;0.011394024;0.003462204;0.040963719;0.048238278;0.038242894;0.039761431;0.002433682;-0.007416805;0.00663868;-0.012040527;0.000885958;0.006082009;0.02539468;0.048744186;-0.00692546;-0.017805249;-0.029182604;-0.004707239;-0.053081599;-0.057560721
-0.057768924;-0.027144095;-0.022378782;-0.002397794;0.00155922;0.017228064;0.028221358;0.006961484;0.011870443;0.031089229;0.020167161;0.012625325;-0.004543773;0.010325572;-0.003675505;0.019688525;0.046155397;0.050223268;-0.002438567;-0.014280985;-0.022248977;-0.022755258;-0.032813449;-0.069685669
-0.036878795;-0.021301227;-0.00952325;-0.017397521;0.012423844;0.036367875;0.077684859;0.102788244;0.050216612;0.031663685;-0.002027235;0.017144857;-0.022008856;0.020967671;0.008730605;-0.006562473;0.011713031;0.020676214;-0.012575431;-0.025285972;-0.006905293;-0.021722747;-0.067457376;-0.069766288
-0.05331222;-0.019825839;-0.023505709;-0.013110642;0.016389711;0.025412394;0.080996885;0.085773957;0.040607747;0.03557781;-0.010149642;0.005911501;-0.019606127;-0.000530504;0.010294312;0.000262571;0.011831231;0.031662269;-0.008329477;-0.026365348;-0.006789103;-0.023951567;-0.073256677;-0.055396182
-0.050698936;-0.037953975;-0.019986526;-0.002725724;0.002952532;0.026848641;0.066175686;0.10280786;0.023399355;0.025796593;-0.006052514;-0.006628449;-0.018961216;0.004569131;0.012773475;0.002876404;0.033536316;0.020191605;0.000935255;-0.024343039;-0.003576569;-0.03178267;-0.058495822;-0.062333563
-0.050302651;-0.03929702;-0.019336706;-0.005578007;0.012816877;0.020082562;0.075467687;0.084559545;0.034227567;0.028598324;-0.003275641;0.000177336;-0.022594818;0.019842873;0.003727039;0.000531303;0.028793299;0.015448299;-0.011328308;-0.023925104;0.006035425;-0.04402852;-0.049495704;-0.06843278
-0.067306164;-0.020611702;-0.010920349;-0.005903724;0.009745042;0.018766756;0.08091749;0.07296686;0.029261908;0.018440752;-0.007171713;0.000728597;-0.014396405;0.017214541;0.001723434;0.001901399;0.026685707;0.03283233;-0.014508306;-0.030018432;-0.002319565;-0.020573904;-0.048370529;-0.074441687
-0.046197658;-0.041662074;-0.013257039;-0.009742679;-0.001498473;0.019306563;0.028991971;0.064872913;0.021400183;0.03077534;-0.002643301;-0.007774443;-0.008532593;-0.005795943;-0.002910624;0.006611901;0.048233861;0.048010401;-0.01231808;-0.015357572;-0.019867238;-0.025231125;-0.054812365;-0.051032807
-0.047849015;-0.030250548;-0.020130255;-0.005758157;-0.007123453;0.021100587;0.021361502;0.025113239;0.011932906;0.02125775;0.013168635;0.003884752;-0.0125718;-0.005687411;0.015022861;0.008606778;0.072774194;0.051147668;0.002363061;-0.004542014;-0.022344761;-0.024742268;-0.038814289;-0.061025614
-0.024238381;-0.032715626;-0.016532802;-0.008787555;0.004759638;0.040132612;0.083592854;0.108145649;0.025370568;0.027156694;0.008802739;-0.00461402;-0.014692707;0.003063891;0.016508276;0.009337562;0.012719986;0.022850785;-0.010462297;-0.025458954;0.010643867;-0.034158612;-0.060981816;-0.065756396
-0.057250708;-0.022045182;-0.009424026;-0.000222816;-0.011091816;0.040293647;0.072884625;0.083023962;0.035735394;0.026706624;-0.017194491;-0.003901055;-0.016389772;0.011045755;0.008802739;0.016592775;0.024001032;0.016021587;-0.006041282;-0.024018397;-0.007094039;-0.021411021;-0.064646095;-0.062652484
-0.048392922;-0.010523518;-0.035343374;0.001106439;0.008478776;0.037021093;0.064324794;0.093952127;0.038476848;0.024769659;-0.010211028;0.000256553;-0.010140942;-8.63819e-05;0.013215481;0.005186854;0.024461758;0.012827892;-0.015977598;-0.028460761;8.54153e-05;-0.029204038;-0.053268328;-0.066810448
-0.037892184;-0.052100396;-0.01123902;-0.003077261;-0.003528504;0.035160065;0.076710081;0.081841432;0.034256071;0.019677841;-0.003195302;0.002332714;-0.019606989;0.013721977;0.004503724;0.008175911;0.026556157;0.020242079;-0.011682435;-0.02726167;-0.007597422;-0.027449618;-0.06596006;-0.056297156
-0.052607385;-0.034578442;-0.01080963;-0.005393803;0.00165426;0.031666847;0.067564083;0.099554376;0.026205544;0.03890782;0.003632217;-0.005241356;-0.02688657;0.000783324;0.010816424;0.007203499;0.025143436;0.016199686;-0.012125211;-0.026572486;-0.004013492;-0.022672205;-0.044559771;-0.065009922
-0.059642947;-0.025406824;-0.019976372;-0.003913043;-0.010620244;0.027144408;0.034529951;0.058566477;0.024486648;0.037291462;-9.17557e-05;0.000366972;-0.00229579;-0.010907746;0.000743287;0.018130781;0.026549071;0.030782685;-0.011782032;-0.020157563;-0.018396375;-0.035394967;-0.038739299;-0.060392906
-0.047631677;-0.042505965;-0.01358525;-0.019147084;0.003508772;0.005472434;0.020571166;0.03344332;0.004390779;0.031372972;0.006137566;0.025002604;-0.011590603;0.001767979;0.004147657;0.021800317;0.066271842;0.021650499;0.015091562;-0.020017527;-0.012375773;-0.017798506;-0.04457098;-0.068220757
-0.037677985;-0.030601836;-0.002304678;-0.024405909;0.013153259;0.037325395;0.076012326;0.101453575;0.044894204;0.031178034;-0.000610687;0.002614607;-0.012348382;0.008686115;0.012501085;0.008248131;0.027094324;-0.005930257;-0.004029212;-0.036223507;-0.000261677;-0.016979721;-0.059576023;-0.065859234
-0.05254736;-0.036049649;-0.014391675;0.002005124;-0.00502036;0.03299967;0.067140766;0.094384189;0.047631886;0.017403411;0.006706216;-0.008173801;-0.011119798;0.009130832;0.010762409;0.004102213;0.031644773;-0.001571222;-0.005560397;-0.021874474;-0.018284047;-0.016949153;-0.056909832;-0.070090751
-0.047421519;-0.028948489;-0.005739969;-0.014440433;0.009650181;0.011609613;0.067240031;0.094093902;0.041440065;0.03095331;-0.008402641;0.003609798;-0.021067233;0.016424071;0.003012178;0.008130429;0.01907978;0.008327781;-0.018244205;-0.020219255;-0.001811516;-0.023321833;-0.064121859;-0.068011303
-0.044229084;-0.040772417;-0.008934973;-0.012824087;0.001009591;0.036003303;0.06902313;0.088282117;0.030304409;0.024352446;-0.003066813;-0.008725927;-0.00097427;0.003803122;0.019840056;-0.00694746;0.042226488;0.012205754;-0.004383607;-0.036289982;0.00085918;-0.035041727;-0.04641427;-0.070708532
-0.054759336;-0.011366654;-0.027180681;-0.005724981;0.01141728;0.029786548;0.067666479;0.092548871;0.028910733;0.026818929;-0.004106074;-0.00077177;-0.027128076;0.003168177;0.002018872;0.009859954;0.027826534;0.011251994;-0.006618355;-0.032285617;-0.002956008;-0.022007042;-0.044120992;-0.060867481
-0.064707083;-0.022937003;-0.017198215;0.001974334;-0.001425517;0.012323464;0.029474584;0.060123513;0.016998281;0.024159007;-0.003334127;0.004189678;-0.00973933;-0.013718481;0.007848457;0.005582291;0.058872846;0.030124777;-0.009084895;-0.010510377;-0.014702566;-0.019358686;-0.035451631;-0.050282903
-0.058918273;-0.033861397;-0.011585162;-0.021861018;0.001830664;0.011479229;0.031368187;0.025302768;0.017569856;0.015718524;0.011807588;0.007322282;-0.009979633;0.005918367;-0.001934925;0.027545994;0.073642485;0.029766766;-0.003942299;-0.011466751;-0.014543791;-0.019068881;-0.042096179;-0.05785124
-0.029275484;-0.033246415;-0.013458651;-0.011148021;0.017510383;0.017537087;0.083603981;0.09738831;0.047468495;0.028893557;-0.01079152;-0.008321537;-0.01597777;0.021304235;0.000599649;0.007082818;0.027672956;0.021843171;-0.017387045;-0.020464188;0.004695623;-0.028852682;-0.062969048;-0.062996595
-0.052623666;-0.025226728;-0.015319149;-0.002576213;0.007068652;0.013778484;0.069203801;0.084838224;0.050655175;0.022892996;-0.004705487;-0.013738128;-0.008403361;0.00823257;-0.000256246;0.016688551;0.024070385;0.002457405;-0.006484179;-0.02391567;0.005047531;-0.020858063;-0.065755122;-0.061692293
-0.068972461;-0.014495798;-0.008607407;-0.022229416;0.013655576;0.023929806;0.066351674;0.092128718;0.039991211;0.031883321;-0.014798621;-0.00364917;-0.015853293;0.012190934;0.015410669;-0.009031441;0.042570848;-0.001056868;-0.007019835;-0.025467668;-0.008607595;-0.02523172;-0.055014736;-0.065538009
-0.054184711;-0.022718945;-0.019785038;-0.00313734;0.005834054;0.029191656;0.071136673;0.091137357;0.031515364;0.029967316;-0.001590424;-0.00495486;-0.014671585;0.011467403;0.008242914;0.015295096;0.018714502;-0.001215214;0.000162114;-0.027025917;-0.01806495;-0.017792985;-0.054255319;-0.061522566
-0.061326408;-0.035017823;-0.012023618;-0.006066515;0.014026759;0.012881248;0.067654573;0.103309272;0.023172827;0.038860657;-0.005123682;-0.008201919;-0.015831586;0.01260018;0.006029468;-0.000592844;0.021371998;0.000248746;-0.012093916;-0.021200814;-0.000600163;-0.031535848;-0.047666516;-0.05631383
-0.050445552;-0.03478535;-0.020420291;-0.012190434;0.005289839;0.015703381;0.039976671;0.051848101;0.022737253;0.02909575;-0.001594522;-0.003479242;-0.008513859;-0.004475125;-0.004207708;0.003348481;0.062008329;0.023596203;0.006118346;-0.024968018;-0.010959396;-0.019610526;-0.038781163;-0.054394334
-0.053891283;-0.020374063;-0.020908991;-0.01118318;-0.003605228;0.008876903;0.029103737;0.031233287;0.003574432;0.032417923;0.00081243;0.011405501;-0.0059389;0.000201898;0.004431463;0.031356645;0.075441638;0.024794863;-0.00956006;-0.014874552;0.001263082;-0.019942631;-0.034716699;-0.06347023
-0.03878976;-0.032045442;-0.011392266;-0.003089485;0.015461374;0.03138221;0.064891338;0.100699169;0.048304124;0.021643017;-0.010300214;0.004618938;-0.027951234;0.010627357;0.013968254;0.007287348;0.030248233;-0.000972132;-0.004467731;-0.016168082;-0.008308408;-0.019034785;-0.050656088;-0.068748554
-0.053522235;-0.036228901;-0.008421053;-0.008492569;0.01092085;0.012470527;0.075365805;0.07948064;0.040805627;0.029694618;-0.015835114;-0.006439041;-0.024782721;0.001480127;0.009179874;0.01607662;0.023391323;0.010141402;-0.003369078;-0.023400092;-0.010588285;-0.025266244;-0.05537854;-0.053065479
-0.054189162;-0.032691002;-0.009280495;-0.000214362;-0.013815434;0.036282147;0.066568722;0.086768913;0.032894155;0.025423001;-0.003483284;-0.014832597;-0.015055916;0.00489853;0.011883593;0.008500408;0.036513199;0.004031097;0.007932289;-0.023653521;-0.004849093;-0.027613747;-0.050525572;-0.067060036
-0.049352068;-0.031437435;-0.009500686;-0.005210826;0.009972417;0.022750991;0.063929677;0.088621647;0.051016444;0.01412512;-0.000415058;-0.014720642;-0.014855057;0.008770063;0.000423783;0.012881499;0.025763832;0.009170217;-0.006077057;-0.026684237;0.003998667;-0.031070584;-0.044448341;-0.070835074
-0.056000792;-0.015903145;-0.031409213;0.002025694;0.000532396;0.038216561;0.054517367;0.101579408;0.027828191;0.028400975;-0.021098459;0.013197159;-0.022377032;0.007232504;0.010457957;-0.004793743;0.035198145;0.005276188;-0.01459735;-0.024026271;-0.005061583;-0.013366821;-0.053506996;-0.066523405
-0.050331913;-0.026570546;-0.02354929;-0.024555141;0.009157309;0.01753348;0.039920577;0.055583225;0.033730348;0.018474679;-0.004332796;-0.007883875;-0.007758822;-0.006401808;-0.004353999;0.005392366;0.050758621;0.029336397;-0.008044068;-0.011566818;-0.021362535;-0.015820036;-0.05055994;-0.057861133
